Date,Open,Close,Adj Close
4/4/95,260.820007,260.75,260.75
4/5/95,260.720001,261.209991,261.209991
4/6/95,261.209991,261.230011,261.230011
4/7/95,260.799988,260.019989,260.019989
4/10/95,260.019989,261.609985,261.609985
4/11/95,261.589996,262.529999,262.529999
4/12/95,262.529999,262.959991,262.959991
4/13/95,262.929993,263.980011,263.980011
4/17/95,263.980011,263.959991,263.959991
4/18/95,263.959991,262.799988,262.799988
4/19/95,262.799988,260.600006,260.600006
4/20/95,260.589996,261.25,261.25
4/21/95,261.26001,262.51001,262.51001
4/24/95,262.51001,263.700012,263.700012
4/25/95,263.709991,263.970001,263.970001
4/26/95,263.970001,264.890015,264.890015
4/27/95,264.899994,265.700012,265.700012
4/28/95,265.700012,266.170013,266.170013
5/1/95,266.200012,265.940002,265.940002
5/2/95,265.940002,265.899994,265.899994
5/3/95,265.589996,266.839996,266.839996
5/4/95,266.869995,265.660004,265.660004
5/5/95,265.709991,265.619995,265.619995
5/8/95,265.609985,267.01001,267.01001
5/9/95,267.029999,266.559998,266.559998
5/10/95,266.540009,267.769989,267.769989
5/11/95,267.769989,268.940002,268.940002
5/12/95,268.940002,269.850006,269.850006
5/15/95,269.850006,270.929993,270.929993
5/16/95,270.929993,272.170013,272.170013
5/17/95,272.170013,272.790009,272.790009
5/18/95,272.809998,270.950012,270.950012
5/19/95,270.950012,270.549988,270.549988
5/22/95,270.549988,271.579987,271.579987
5/23/95,271.579987,272.929993,272.929993
5/24/95,272.929993,272.440002,272.440002
5/25/95,272.440002,271.959991,271.959991
5/26/95,271.959991,270.570007,270.570007
5/30/95,270.670013,269.149994,269.149994
5/31/95,269.179993,270.25,270.25
6/1/95,270.25,271.480011,271.480011
6/2/95,271.470001,272.269989,272.269989
6/5/95,272.269989,274.220001,274.220001
6/6/95,274.220001,274.690002,274.690002
6/7/95,274.690002,274.809998,274.809998
6/8/95,274.809998,275.730011,275.730011
6/9/95,275.730011,275.209991,275.209991
6/12/95,275.209991,276.450012,276.450012
6/13/95,276.450012,278.230011,278.230011
6/14/95,278.230011,278.850006,278.850006
6/15/95,278.850006,280.290009,280.290009
6/16/95,280.279999,280.809998,280.809998
6/19/95,280.799988,282.230011,282.230011
6/20/95,282.369995,282.540009,282.540009
6/21/95,282.570007,282.75,282.75
6/22/95,282.720001,284.369995,284.369995
6/23/95,284.369995,284.019989,284.019989
6/26/95,284.029999,281.309998,281.309998
6/27/95,281.320007,280.290009,280.290009
6/28/95,280.290009,279.940002,279.940002
6/29/95,279.940002,281.079987,281.079987
6/30/95,281.070007,283.630005,283.630005
7/3/95,283.630005,283.73999,283.73999
7/5/95,283.700012,284.769989,284.769989
7/6/95,284.799988,286.350006,286.350006
7/7/95,286.350006,289.350006,289.350006
7/10/95,289.470001,290.670013,290.670013
7/11/95,290.640015,291.049988,291.049988
7/12/95,291.089996,293.769989,293.769989
7/13/95,293.779999,294.670013,294.670013
7/14/95,294.549988,294.880005,294.880005
7/17/95,294.850006,295.959991,295.959991
7/18/95,295.940002,293.589996,293.589996
7/19/95,293.109985,287.070007,287.070007
7/20/95,287.109985,289.420013,289.420013
7/21/95,289.440002,290.529999,290.529999
7/24/95,290.529999,293.390015,293.390015
7/25/95,293.390015,294.700012,294.700012
7/26/95,294.700012,296.100006,296.100006
7/27/95,296.109985,298.75,298.75
7/28/95,298.769989,299.230011,299.230011
7/31/95,299.230011,299.720001,299.720001
8/1/95,299.730011,298.329987,298.329987
8/2/95,298.390015,297.829987,297.829987
8/3/95,297.829987,297.369995,297.369995
8/4/95,297.269989,298.269989,298.269989
8/7/95,298.290009,299.140015,299.140015
8/8/95,299.140015,298.809998,298.809998
8/9/95,298.809998,299.579987,299.579987
8/10/95,299.589996,299.23999,299.23999
8/11/95,299.26001,299.079987,299.079987
8/14/95,299.079987,300.269989,300.269989
8/15/95,300.279999,300.670013,300.670013
8/16/95,300.709991,302.350006,302.350006
8/17/95,302.350006,303.649994,303.649994
8/18/95,303.649994,304.299988,304.299988
8/21/95,304.299988,305.480011,305.480011
8/22/95,305.480011,304.320007,304.320007
8/23/95,304.320007,304.51001,304.51001
8/24/95,304.51001,303.720001,303.720001
8/25/95,303.720001,304.359985,304.359985
8/28/95,304.359985,303.320007,303.320007
8/29/95,303.320007,301.5,301.5
8/30/95,301.5,303.26001,303.26001
8/31/95,303.290009,305.309998,305.309998
9/1/95,305.309998,306.170013,306.170013
9/5/95,306.170013,308.309998,308.309998
9/6/95,308.339996,310.549988,310.549988
9/7/95,310.549988,312.130005,312.130005
9/8/95,312.029999,314.420013,314.420013
9/11/95,314.420013,314.899994,314.899994
9/12/95,314.899994,315.559998,315.559998
9/13/95,315.549988,315.970001,315.970001
9/14/95,315.970001,316.119995,316.119995
9/15/95,316.119995,314.290009,314.290009
9/18/95,314.290009,313.339996,313.339996
9/19/95,313.279999,313.869995,313.869995
9/20/95,313.869995,314.809998,314.809998
9/21/95,314.809998,313.600006,313.600006
9/22/95,313.600006,312.049988,312.049988
9/25/95,311.720001,310.160004,310.160004
9/26/95,310.160004,308.959991,308.959991
9/27/95,308.959991,305.850006,305.850006
9/28/95,305.850006,308.459991,308.459991
9/29/95,308.459991,310.380005,310.380005
10/2/95,310.380005,306.98999,306.98999
10/3/95,306.98999,304,304
10/4/95,304,300.820007,300.820007
10/5/95,300.820007,301.209991,301.209991
10/6/95,301.209991,301.820007,301.820007
10/9/95,301.820007,296.640015,296.640015
10/10/95,296.640015,294.609985,294.609985
10/11/95,294.630005,297.910004,297.910004
10/12/95,298.029999,300.619995,300.619995
10/13/95,300.619995,302.070007,302.070007
10/16/95,302.070007,302.200012,302.200012
10/17/95,302.200012,302.700012,302.700012
10/18/95,302.700012,304.049988,304.049988
10/19/95,304.049988,303.420013,303.420013
10/20/95,303.410004,302.820007,302.820007
10/23/95,302.820007,301.100006,301.100006
10/24/95,301.100006,300.850006,300.850006
10/25/95,300.850006,297.839996,297.839996
10/26/95,297.839996,294.630005,294.630005
10/27/95,294.630005,294.549988,294.549988
10/30/95,294.549988,296.23999,296.23999
10/31/95,296.23999,296.25,296.25
11/1/95,296.25,297.700012,297.700012
11/2/95,297.700012,300.98999,300.98999
11/3/95,300.98999,302.790009,302.790009
11/6/95,302.790009,302.720001,302.720001
11/7/95,302.940002,301.450012,301.450012
11/8/95,301.450012,302.299988,302.299988
11/9/95,302.299988,303.959991,303.959991
11/10/95,303.959991,304.320007,304.320007
11/13/95,304.320007,303.600006,303.600006
11/14/95,303.600006,301.519989,301.519989
11/15/95,301.519989,301.459991,301.459991
11/16/95,301.459991,302.799988,302.799988
11/17/95,302.799988,303.839996,303.839996
11/20/95,303.839996,302.220001,302.220001
11/21/95,302.220001,301.119995,301.119995
11/22/95,301.119995,301.23999,301.23999
11/24/95,301.230011,302.26001,302.26001
11/27/95,302.26001,303.230011,303.230011
11/28/95,303.230011,304.619995,304.619995
11/29/95,304.630005,306.720001,306.720001
11/30/95,306.720001,308.579987,308.579987
12/1/95,308.579987,309.73999,309.73999
12/4/95,309.73999,312.51001,312.51001
12/5/95,312.51001,313.109985,313.109985
12/6/95,313.109985,312.670013,312.670013
12/7/95,312.670013,310.959991,310.959991
12/8/95,310.959991,311.549988,311.549988
12/11/95,311.549988,312.070007,312.070007
12/12/95,312.070007,311.559998,311.559998
12/13/95,311.559998,312.589996,312.589996
12/14/95,312.589996,312.529999,312.529999
12/15/95,312.529999,310.420013,310.420013
12/18/95,310.420013,303.720001,303.720001
12/19/95,303.720001,306,306
12/20/95,306,308.829987,308.829987
12/21/95,308.829987,310.670013,310.670013
12/22/95,310.670013,312.309998,312.309998
12/26/95,312.309998,312.829987,312.829987
12/27/95,312.829987,314.070007,314.070007
12/28/95,314.070007,313.98999,313.98999
12/29/95,313.98999,315.970001,315.970001
1/2/96,315.970001,316.809998,316.809998
1/3/96,316.890015,315.209991,315.209991
1/4/96,315.209991,310.769989,310.769989
1/5/96,310.769989,312.190002,312.190002
1/8/96,312.190002,312.390015,312.390015
1/9/96,312.390015,307.399994,307.399994
1/10/96,307.399994,302.910004,302.910004
1/11/96,302.910004,305.720001,305.720001
1/12/96,305.720001,305.140015,305.140015
1/15/96,305.140015,302.130005,302.130005
1/16/96,302.130005,301.75,301.75
1/17/96,301.73999,302.619995,302.619995
1/18/96,302.619995,304.01001,304.01001
1/19/96,304.01001,305.279999,305.279999
1/22/96,305.279999,307.170013,307.170013
1/23/96,307.170013,308.309998,308.309998
1/24/96,308.309998,310.429993,310.429993
1/25/96,310.429993,310.559998,310.559998
1/26/96,310.559998,311.220001,311.220001
1/29/96,311.220001,311.820007,311.820007
1/30/96,311.820007,313.380005,313.380005
1/31/96,313.380005,315.380005,315.380005
2/1/96,315.380005,317.320007,317.320007
2/2/96,317.320007,317.720001,317.720001
2/5/96,317.720001,318.459991,318.459991
2/6/96,318.459991,320.149994,320.149994
2/7/96,320.149994,319.410004,319.410004
2/8/96,319.410004,320.470001,320.470001
2/9/96,320.470001,321.119995,321.119995
2/12/96,321.109985,321.410004,321.410004
2/13/96,321.410004,319.820007,319.820007
2/14/96,319.820007,321.070007,321.070007
2/15/96,321.070007,320.75,320.75
2/16/96,320.75,321.589996,321.589996
2/20/96,321.589996,318.910004,318.910004
2/21/96,318.910004,321.339996,321.339996
2/22/96,321.339996,325.140015,325.140015
2/23/96,325.140015,325.76001,325.76001
2/26/96,325.76001,325.299988,325.299988
2/27/96,325.299988,324.850006,324.850006
2/28/96,324.850006,325.26001,325.26001
2/29/96,325.26001,324.929993,324.929993
3/1/96,324.929993,324.100006,324.100006
3/4/96,324.100006,325.559998,325.559998
3/5/96,325.559998,326.850006,326.850006
3/6/96,326.850006,327.109985,327.109985
3/7/96,327.109985,327.420013,327.420013
3/8/96,327.420013,319.209991,319.209991
3/11/96,319.209991,322.070007,322.070007
3/12/96,322.070007,321.019989,321.019989
3/13/96,321.019989,323.459991,323.459991
3/14/96,323.459991,325.079987,325.079987
3/15/96,325.079987,325.079987,325.079987
3/18/96,325.079987,328.670013,328.670013
3/19/96,328.670013,328.929993,328.929993
3/20/96,328.929993,328.339996,328.339996
3/21/96,328.339996,328.869995,328.869995
3/22/96,328.869995,329.480011,329.480011
3/25/96,329.480011,327.720001,327.720001
3/26/96,327.720001,327.709991,327.709991
3/27/96,327.709991,328.48999,328.48999
3/28/96,328.48999,328.820007,328.820007
3/29/96,328.820007,330.769989,330.769989
4/1/96,330.769989,332.440002,332.440002
4/2/96,332.440002,333.230011,333.230011
4/3/96,333.230011,334.070007,334.070007
4/4/96,334.070007,334.790009,334.790009
4/8/96,334.790009,330.709991,330.709991
4/9/96,330.709991,332.429993,332.429993
4/10/96,332.429993,331.029999,331.029999
4/11/96,331.029999,329.470001,329.470001
4/12/96,329.470001,331.179993,331.179993
4/15/96,331.179993,333.519989,333.519989
4/16/96,333.519989,335.570007,335.570007
4/17/96,335.570007,334.850006,334.850006
4/18/96,334.850006,337.459991,337.459991
4/19/96,337.459991,338.51001,338.51001
4/22/96,338.519989,340.98999,340.98999
4/23/96,340.98999,343.519989,343.519989
4/24/96,343.519989,344.640015,344.640015
4/25/96,344.640015,346.23999,346.23999
4/26/96,346.23999,347.829987,347.829987
4/29/96,347.829987,348.220001,348.220001
4/30/96,348.220001,348.279999,348.279999
5/1/96,348.279999,350.279999,350.279999
5/2/96,350.279999,345.940002,345.940002
5/3/96,345.940002,346.850006,346.850006
5/6/96,346.859985,346.869995,346.869995
5/7/96,346.869995,345.660004,345.660004
5/8/96,345.660004,345.190002,345.190002
5/9/96,345.190002,347.630005,347.630005
5/10/96,347.630005,351.149994,351.149994
5/13/96,351.149994,354.5,354.5
5/14/96,354.5,357.459991,357.459991
5/15/96,357.459991,358.109985,358.109985
5/16/96,358.109985,358.76001,358.76001
5/17/96,358.76001,360.630005,360.630005
5/20/96,360.630005,363.070007,363.070007
5/21/96,363.070007,363.040009,363.040009
5/22/96,363.040009,364.609985,364.609985
5/23/96,364.609985,364.390015,364.390015
5/24/96,364.390015,364.589996,364.589996
5/28/96,364.589996,361.570007,361.570007
5/29/96,361.570007,359.109985,359.109985
5/30/96,359.109985,360.339996,360.339996
5/31/96,360.339996,361.850006,361.850006
6/3/96,361.850006,361.440002,361.440002
6/4/96,361.440002,362.660004,362.660004
6/5/96,362.649994,363.589996,363.589996
6/6/96,363.589996,361.190002,361.190002
6/7/96,361.190002,358.839996,358.839996
6/10/96,358.839996,359.73999,359.73999
6/11/96,359.73999,359.410004,359.410004
6/12/96,359.410004,359.649994,359.649994
6/13/96,359.649994,357.399994,357.399994
6/14/96,357.399994,355.079987,355.079987
6/17/96,355.079987,353.929993,353.929993
6/18/96,353.929993,349.049988,349.049988
6/19/96,349.049988,347.200012,347.200012
6/20/96,347.200012,344.160004,344.160004
6/21/96,344.160004,345.209991,345.209991
6/24/96,345.209991,346.820007,346.820007
6/25/96,346.799988,344.440002,344.440002
6/26/96,344.440002,339.809998,339.809998
6/27/96,339.809998,341.950012,341.950012
6/28/96,341.950012,346.609985,346.609985
7/1/96,346.609985,347.720001,347.720001
7/2/96,347.720001,346.940002,346.940002
7/3/96,346.940002,344.799988,344.799988
7/5/96,344.799988,339.779999,339.779999
7/8/96,339.779999,336.679993,336.679993
7/9/96,336.679993,336.440002,336.440002
7/10/96,336.440002,332.709991,332.709991
7/11/96,332.709991,324.579987,324.579987
7/12/96,324.579987,323.690002,323.690002
7/15/96,323.690002,314.720001,314.720001
7/16/96,314.720001,310.119995,310.119995
7/17/96,310.119995,318.190002,318.190002
7/18/96,318.179993,322.920013,322.920013
7/19/96,322.920013,321.540009,321.540009
7/22/96,321.549988,317.649994,317.649994
7/23/96,317.649994,311.720001,311.720001
7/24/96,311.720001,307.769989,307.769989
7/25/96,307.769989,311.579987,311.579987
7/26/96,311.579987,314.570007,314.570007
7/29/96,314.570007,313.119995,313.119995
7/30/96,313.119995,313.540009,313.540009
7/31/96,313.540009,316,316
8/1/96,316,319.420013,319.420013
8/2/96,319.420013,324.410004,324.410004
8/5/96,324.410004,324.73999,324.73999
8/6/96,324.73999,325.299988,325.299988
8/7/96,325.299988,327.549988,327.549988
8/8/96,327.290009,327.350006,327.350006
8/9/96,327.51001,327.440002,327.440002
8/12/96,327.440002,327.369995,327.369995
8/13/96,327.369995,325.630005,325.630005
8/14/96,325.630005,326.720001,326.720001
8/15/96,326.720001,327.679993,327.679993
8/16/96,327.679993,328.910004,328.910004
8/19/96,328.910004,329.339996,329.339996
8/20/96,329.339996,329.200012,329.200012
8/21/96,329.200012,328.940002,328.940002
8/22/96,328.940002,331.410004,331.410004
8/23/96,331.410004,331.769989,331.769989
8/26/96,331.769989,331.519989,331.519989
8/27/96,331.519989,333.75,333.75
8/28/96,333.75,335.609985,335.609985
8/29/96,335.609985,334.51001,334.51001
8/30/96,334.51001,333.880005,333.880005
9/3/96,333.880005,333.380005,333.380005
9/4/96,333.380005,334.559998,334.559998
9/5/96,334.559998,331.589996,331.589996
9/6/96,331.589996,334.100006,334.100006
9/9/96,334.100006,335.630005,335.630005
9/10/96,335.630005,336.279999,336.279999
9/11/96,336.279999,336.700012,336.700012
9/12/96,336.700012,338.140015,338.140015
9/13/96,338.140015,340.790009,340.790009
9/16/96,340.790009,342.290009,342.290009
9/17/96,342.290009,342.25,342.25
9/18/96,342.25,341.579987,341.579987
9/19/96,341.579987,341.329987,341.329987
9/20/96,341.329987,342.820007,342.820007
9/23/96,342.820007,341.589996,341.589996
9/24/96,341.589996,342.660004,342.660004
9/25/96,342.660004,343.720001,343.720001
9/26/96,343.730011,345,345
9/27/96,345,345.519989,345.519989
9/30/96,345.519989,346.390015,346.390015
10/1/96,346.390015,345.329987,345.329987
10/2/96,345.329987,348.190002,348.190002
10/3/96,348.190002,347.23999,347.23999
10/4/96,347.23999,349.299988,349.299988
10/7/96,349.299988,348.829987,348.829987
10/8/96,348.829987,347.359985,347.359985
10/9/96,347.359985,346.100006,346.100006
10/10/96,346.100006,346.640015,346.640015
10/11/96,346.640015,347.890015,347.890015
10/14/96,347.890015,349,349
10/15/96,349,349.01001,349.01001
10/16/96,349.01001,348.359985,348.359985
10/17/96,348.420013,348.200012,348.200012
10/18/96,348.200012,347.850006,347.850006
10/21/96,347.850006,346.100006,346.100006
10/22/96,346.100006,342.820007,342.820007
10/23/96,342.820007,342.929993,342.929993
10/24/96,342.929993,343.079987,343.079987
10/25/96,343.079987,342.970001,342.970001
10/28/96,342.970001,340.100006,340.100006
10/29/96,340.100006,338.049988,338.049988
10/30/96,338.049988,338.179993,338.179993
10/31/96,338.179993,340.570007,340.570007
11/1/96,340.570007,339.76001,339.76001
11/4/96,339.76001,339.910004,339.910004
11/5/96,339.910004,339.859985,339.859985
11/6/96,339.859985,342.440002,342.440002
11/7/96,342.440002,344.290009,344.290009
11/8/96,344.290009,344.559998,344.559998
11/11/96,344.559998,345.700012,345.700012
11/12/96,345.700012,346.130005,346.130005
11/13/96,346.130005,346.109985,346.109985
11/14/96,346.109985,347.26001,347.26001
11/15/96,347.26001,346.519989,346.519989
11/18/96,346.519989,345.940002,345.940002
11/19/96,345.940002,346.950012,346.950012
11/20/96,346.950012,347.529999,347.529999
11/21/96,347.529999,347.179993,347.179993
11/22/96,347.179993,349.920013,349.920013
11/25/96,349.920013,352.290009,352.290009
11/26/96,352.290009,351.380005,351.380005
11/27/96,351.380005,352.670013,352.670013
11/29/96,352.670013,354.109985,354.109985
12/2/96,354.109985,355.339996,355.339996
12/3/96,355.339996,357.829987,357.829987
12/4/96,357.829987,358.100006,358.100006
12/5/96,358.109985,359.049988,359.049988
12/6/96,359.049988,355.5,355.5
12/9/96,355.5,360.48999,360.48999
12/10/96,360.48999,361.299988,361.299988
12/11/96,361.299988,357.700012,357.700012
12/12/96,357.700012,356.380005,356.380005
12/13/96,356.380005,354.179993,354.179993
12/16/96,354.179993,350.480011,350.480011
12/17/96,350.480011,350.130005,350.130005
12/18/96,350.130005,353.079987,353.079987
12/19/96,353.079987,356.100006,356.100006
12/20/96,356.100006,356.709991,356.709991
12/23/96,356.709991,355.420013,355.420013
12/24/96,355.429993,355.869995,355.869995
12/26/96,355.869995,357.720001,357.720001
12/27/96,357.720001,359.170013,359.170013
12/30/96,359.170013,359.98999,359.98999
12/31/96,359.98999,362.609985,362.609985
1/2/97,362.609985,358.959991,358.959991
1/3/97,358.959991,361.850006,361.850006
1/6/97,361.829987,362.309998,362.309998
1/7/97,362.309998,364.160004,364.160004
1/8/97,364.160004,364.170013,364.170013
1/9/97,364.170013,365.589996,365.589996
1/10/97,365.589996,366.089996,366.089996
1/13/97,366.089996,365.850006,365.850006
1/14/97,365.850006,367.519989,367.519989
1/15/97,367.519989,367.190002,367.190002
1/16/97,367.190002,366.920013,366.920013
1/17/97,366.920013,367.880005,367.880005
1/20/97,367.880005,369.350006,369.350006
1/21/97,369.350006,370.320007,370.320007
1/22/97,370.320007,370.649994,370.649994
1/23/97,370.649994,370.459991,370.459991
1/24/97,370.459991,368.140015,368.140015
1/27/97,368.140015,365.519989,365.519989
1/28/97,365.519989,366.470001,366.470001
1/29/97,366.470001,366.25,366.25
1/30/97,366.25,368.290009,368.290009
1/31/97,368.290009,369.450012,369.450012
2/3/97,369.450012,369.529999,369.529999
2/4/97,369.709991,368.320007,368.320007
2/5/97,368.320007,365.48999,365.48999
2/6/97,365.48999,365.480011,365.480011
2/7/97,365.480011,366.75,366.75
2/10/97,366.75,364.149994,364.149994
2/11/97,364.149994,362.75,362.75
2/12/97,362.75,365.399994,365.399994
2/13/97,365.399994,368.179993,368.179993
2/14/97,368.179993,369.130005,369.130005
2/18/97,369.130005,370.049988,370.049988
2/19/97,370.049988,370.170013,370.170013
2/20/97,370.170013,367.559998,367.559998
2/21/97,367.559998,366.369995,366.369995
2/24/97,366.369995,366.450012,366.450012
2/25/97,366.450012,366.790009,366.790009
2/26/97,366.790009,363.850006,363.850006
2/27/97,363.850006,361.149994,361.149994
2/28/97,361.149994,360.049988,360.049988
3/3/97,360.049988,360.48999,360.48999
3/4/97,360.48999,361.910004,361.910004
3/5/97,361.910004,363.929993,363.929993
3/6/97,363.929993,363.799988,363.799988
3/7/97,363.799988,365.459991,365.459991
3/10/97,365.459991,367.089996,367.089996
3/11/97,367.089996,367.869995,367.869995
3/12/97,367.869995,364.399994,364.399994
3/13/97,364.399994,360.059998,360.059998
3/14/97,360.059998,361.040009,361.040009
3/17/97,361.040009,357.369995,357.369995
3/18/97,357.369995,354.929993,354.929993
3/19/97,354.929993,351.790009,351.790009
3/20/97,351.790009,352.309998,352.309998
3/21/97,352.309998,351.730011,351.730011
3/24/97,351.730011,349.480011,349.480011
3/25/97,349.480011,350.700012,350.700012
3/26/97,350.700012,352.309998,352.309998
3/27/97,352.309998,348.950012,348.950012
3/31/97,348.950012,342.559998,342.559998
4/1/97,342.570007,340.880005,340.880005
4/2/97,340.880005,337.790009,337.790009
4/3/97,337.799988,336.380005,336.380005
4/4/97,336.380005,340.839996,340.839996
4/7/97,340.839996,344.910004,344.910004
4/8/97,344.910004,345.970001,345.970001
4/9/97,345.970001,346.730011,346.730011
4/10/97,346.730011,345.160004,345.160004
4/11/97,345.160004,339.25,339.25
4/14/97,339.25,338.609985,338.609985
4/15/97,338.609985,340.779999,340.779999
4/16/97,340.779999,340.23999,340.23999
4/17/97,340.23999,340.429993,340.429993
4/18/97,340.429993,341.73999,341.73999
4/21/97,341.73999,338.269989,338.269989
4/22/97,338.269989,338.089996,338.089996
4/23/97,338.089996,338.399994,338.399994
4/24/97,338.399994,338.519989,338.519989
4/25/97,338.519989,335.850006,335.850006
4/28/97,335.850006,336.100006,336.100006
4/29/97,336.100006,340.579987,340.579987
4/30/97,340.579987,343,343
5/1/97,343,345.660004,345.660004
5/2/97,345.660004,353.980011,353.980011
5/5/97,353.980011,362.429993,362.429993
5/6/97,362.429993,361.730011,361.730011
5/7/97,361.730011,360.220001,360.220001
5/8/97,360.220001,360.100006,360.100006
5/9/97,360.100006,361.420013,361.420013
5/12/97,361.420013,363.76001,363.76001
5/13/97,363.76001,363.559998,363.559998
5/14/97,363.559998,364.480011,364.480011
5/15/97,364.480011,365.910004,365.910004
5/16/97,365.910004,365.279999,365.279999
5/19/97,365.279999,366.570007,366.570007
5/20/97,366.570007,368.200012,368.200012
5/21/97,368.200012,370.059998,370.059998
5/22/97,370.059998,371.459991,371.459991
5/23/97,371.459991,375.670013,375.670013
5/27/97,375.670013,376.73999,376.73999
5/28/97,376.73999,377.790009,377.790009
5/29/97,377.790009,378.429993,378.429993
5/30/97,378.429993,380.76001,380.76001
6/2/97,380.76001,383.519989,383.519989
6/3/97,383.519989,383.279999,383.279999
6/4/97,383.279999,382.670013,382.670013
6/5/97,382.670013,384.98999,384.98999
6/6/97,384.98999,387.140015,387.140015
6/9/97,387.140015,387.899994,387.899994
6/10/97,387.899994,387.309998,387.309998
6/11/97,387.309998,387.619995,387.619995
6/12/97,387.619995,389.540009,389.540009
6/13/97,389.540009,392.070007,392.070007
6/16/97,392.070007,392.200012,392.200012
6/17/97,392.200012,392.549988,392.549988
6/18/97,392.549988,392.459991,392.459991
6/19/97,392.459991,396.48999,396.48999
6/20/97,396.48999,393.600006,393.600006
6/23/97,393.600006,390.820007,390.820007
6/24/97,390.820007,393.299988,393.299988
6/25/97,393.299988,391.220001,391.220001
6/26/97,391.220001,390.269989,390.269989
6/27/97,390.269989,392.529999,392.529999
6/30/97,392.529999,396.369995,396.369995
7/1/97,396.369995,394.130005,394.130005
7/2/97,394.130005,394.720001,394.720001
7/3/97,394.720001,396.170013,396.170013
7/7/97,396.179993,396.26001,396.26001
7/8/97,396.26001,398.279999,398.279999
7/9/97,398.279999,397.399994,397.399994
7/10/97,397.399994,399.149994,399.149994
7/11/97,399.149994,402.26001,402.26001
7/14/97,402.26001,403.850006,403.850006
7/15/97,403.850006,406.390015,406.390015
7/16/97,406.390015,410.220001,410.220001
7/17/97,410.220001,408.109985,408.109985
7/18/97,408.109985,405.890015,405.890015
7/21/97,404.109985,403.440002,403.440002
7/22/97,403.440002,406.160004,406.160004
7/23/97,406.160004,407.640015,407.640015
7/24/97,407.649994,408.190002,408.190002
7/25/97,408.190002,408.540009,408.540009
7/28/97,408.540009,408.679993,408.679993
7/29/97,408.679993,409.880005,409.880005
7/30/97,409.869995,413.440002,413.440002
7/31/97,413.440002,414.480011,414.480011
8/1/97,414.480011,414.209991,414.209991
8/4/97,414.209991,415.630005,415.630005
8/5/97,415.630005,418.320007,418.320007
8/6/97,418.320007,420.730011,420.730011
8/7/97,420.730011,420.119995,420.119995
8/8/97,420.119995,414.190002,414.190002
8/11/97,414.190002,412.640015,412.640015
8/12/97,412.649994,411.420013,411.420013
8/13/97,411.420013,411.640015,411.640015
8/14/97,411.640015,411.869995,411.869995
8/15/97,411.869995,408.579987,408.579987
8/18/97,408.579987,408.730011,408.730011
8/19/97,408.730011,413.790009,413.790009
8/20/97,413.790009,419.070007,419.070007
8/21/97,419.070007,417.040009,417.040009
8/22/97,417.040009,415.730011,415.730011
8/25/97,415.730011,418.089996,418.089996
8/26/97,418.089996,418.309998,418.309998
8/27/97,418.309998,420.839996,420.839996
8/28/97,420.839996,421.589996,421.589996
8/29/97,421.589996,423.429993,423.429993
9/2/97,423.429993,428.049988,428.049988
9/3/97,428.049988,428.790009,428.790009
9/4/97,428.790009,429.709991,429.709991
9/5/97,429.709991,433.040009,433.040009
9/8/97,433.040009,435.98999,435.98999
9/9/97,435.98999,437.75,437.75
9/10/97,437.75,436.899994,436.899994
9/11/97,436.899994,435.929993,435.929993
9/12/97,435.929993,440.089996,440.089996
9/15/97,440.089996,440.170013,440.170013
9/16/97,440.170013,445.179993,445.179993
9/17/97,445.179993,446.149994,446.149994
9/18/97,446.149994,446.5,446.5
9/19/97,446.5,447.170013,447.170013
9/22/97,447.170013,448.980011,448.980011
9/23/97,448.980011,449.420013,449.420013
9/24/97,449.420013,448.579987,448.579987
9/25/97,448.579987,447.920013,447.920013
9/26/97,447.920013,448.880005,448.880005
9/29/97,448.880005,451.309998,451.309998
9/30/97,451.309998,453.820007,453.820007
10/1/97,454.420013,454.690002,454.690002
10/2/97,454.690002,456.940002,456.940002
10/3/97,456.940002,459.519989,459.519989
10/6/97,459.519989,461.700012,461.700012
10/7/97,461.700012,463.779999,463.779999
10/8/97,463.779999,463.660004,463.660004
10/9/97,463.660004,464.549988,464.549988
10/10/97,464.549988,465.029999,465.029999
10/13/97,465.029999,465.209991,465.209991
10/14/97,465.209991,463.970001,463.970001
10/15/97,463.970001,462.73999,462.73999
10/16/97,462.73999,457.160004,457.160004
10/17/97,457.160004,449.290009,449.290009
10/20/97,449.290009,453.850006,453.850006
10/21/97,453.850006,458.929993,458.929993
10/22/97,458.929993,458.25,458.25
10/23/97,458.25,449.359985,449.359985
10/24/97,449.359985,447.529999,447.529999
10/27/97,447.529999,420.130005,420.130005
10/28/97,420.130005,429.890015,429.890015
10/29/97,429.890015,434.869995,434.869995
10/30/97,434.869995,428.660004,428.660004
10/31/97,428.660004,433.26001,433.26001
11/3/97,433.26001,440.980011,440.980011
11/4/97,440.980011,442.309998,442.309998
11/5/97,442.309998,444.76001,444.76001
11/6/97,444.76001,442.829987,442.829987
11/7/97,442.829987,435.220001,435.220001
11/10/97,435.220001,435.399994,435.399994
11/11/97,435.399994,433.429993,433.429993
11/12/97,433.429993,423.440002,423.440002
11/13/97,423.440002,423.390015,423.390015
11/14/97,423.390015,428.410004,428.410004
11/17/97,428.410004,435.649994,435.649994
11/18/97,435.649994,432.130005,432.130005
11/19/97,432.130005,430.690002,430.690002
11/20/97,430.690002,435.700012,435.700012
11/21/97,435.700012,435.049988,435.049988
11/24/97,435.049988,427.829987,427.829987
11/25/97,428.679993,426.910004,426.910004
